,TotalPop,Men,Women,Income,Poverty,Drive,Carpool,Walk,OtherTransp,WorkAtHome,Employed,Unemployment,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Borough,County_x,Hispanic,Black,Asian,White,Office,Construction,Production,Professional,Service,CensusTract,Latitude,Longitude,0
9047,1428,596,832,69022.0,14.1,48.3,8.7,0.0,1.6,3.0,622,6.5,77.2,19.8,3.1,0.0,Queens,Queens,6.4,88.7,1.1,0.8,23.8,1.6,8.8,42.3,23.5,36081059000,40.7016080402,-73.7354773869,7.211070223199656
9055,4192,1972,2220,52641.0,12.0,24.9,7.2,3.7,1.4,1.8,1927,9.7,77.0,16.7,6.3,0.0,Queens,Queens,26.2,2.9,4.8,65.6,16.9,14.6,9.4,33.0,26.2,36081059300,40.708391959800004,-73.9032663317,7.007330260555466
9056,4192,1972,2220,52641.0,12.0,24.9,7.2,3.7,1.4,1.8,1927,9.7,77.0,16.7,6.3,0.0,Queens,Queens,26.2,2.9,4.8,65.6,16.9,14.6,9.4,33.0,26.2,36081059300,40.7106532663,-73.9032663317,7.007330260555466
9057,4192,1972,2220,52641.0,12.0,24.9,7.2,3.7,1.4,1.8,1927,9.7,77.0,16.7,6.3,0.0,Queens,Queens,26.2,2.9,4.8,65.6,16.9,14.6,9.4,33.0,26.2,36081059300,40.7106532663,-73.9001005025,7.007330260555466
9058,1553,634,919,89500.0,3.5,49.9,17.4,0.0,1.8,1.7,817,13.1,69.4,28.3,2.3,0.0,Queens,Queens,5.2,86.5,1.9,0.4,20.6,9.2,10.3,34.0,25.9,36081059400,40.6970854271,-73.7323115578,7.31399600554274
9059,1553,634,919,89500.0,3.5,49.9,17.4,0.0,1.8,1.7,817,13.1,69.4,28.3,2.3,0.0,Queens,Queens,5.2,86.5,1.9,0.4,20.6,9.2,10.3,34.0,25.9,36081059400,40.6970854271,-73.7291457286,7.31399600554274
9060,1553,634,919,89500.0,3.5,49.9,17.4,0.0,1.8,1.7,817,13.1,69.4,28.3,2.3,0.0,Queens,Queens,5.2,86.5,1.9,0.4,20.6,9.2,10.3,34.0,25.9,36081059400,40.6993467337,-73.7323115578,7.31399600554274
9061,1553,634,919,89500.0,3.5,49.9,17.4,0.0,1.8,1.7,817,13.1,69.4,28.3,2.3,0.0,Queens,Queens,5.2,86.5,1.9,0.4,20.6,9.2,10.3,34.0,25.9,36081059400,40.6993467337,-73.7291457286,7.31399600554274
9062,4435,1995,2440,52159.0,17.2,31.7,12.2,6.0,0.6,1.8,1919,12.7,76.7,18.4,5.0,0.0,Queens,Queens,42.3,3.1,2.7,51.0,23.4,11.8,9.1,33.6,22.1,36081059500,40.7106532663,-73.9064321608,7.008641537131452
9063,4435,1995,2440,52159.0,17.2,31.7,12.2,6.0,0.6,1.8,1919,12.7,76.7,18.4,5.0,0.0,Queens,Queens,42.3,3.1,2.7,51.0,23.4,11.8,9.1,33.6,22.1,36081059500,40.7129145729,-73.90959798989999,7.008641537131452
9064,4435,1995,2440,52159.0,17.2,31.7,12.2,6.0,0.6,1.8,1919,12.7,76.7,18.4,5.0,0.0,Queens,Queens,42.3,3.1,2.7,51.0,23.4,11.8,9.1,33.6,22.1,36081059500,40.7129145729,-73.9064321608,7.008641537131452
9065,4435,1995,2440,52159.0,17.2,31.7,12.2,6.0,0.6,1.8,1919,12.7,76.7,18.4,5.0,0.0,Queens,Queens,42.3,3.1,2.7,51.0,23.4,11.8,9.1,33.6,22.1,36081059500,40.7151758794,-73.90959798989999,7.008641537131452
9066,4435,1995,2440,52159.0,17.2,31.7,12.2,6.0,0.6,1.8,1919,12.7,76.7,18.4,5.0,0.0,Queens,Queens,42.3,3.1,2.7,51.0,23.4,11.8,9.1,33.6,22.1,36081059500,40.7151758794,-73.9064321608,7.008641537131452
9067,4435,1995,2440,52159.0,17.2,31.7,12.2,6.0,0.6,1.8,1919,12.7,76.7,18.4,5.0,0.0,Queens,Queens,42.3,3.1,2.7,51.0,23.4,11.8,9.1,33.6,22.1,36081059500,40.7174371859,-73.90959798989999,7.008641537131452
9068,1465,673,792,74583.0,1.7,54.2,4.8,1.4,1.6,1.2,658,10.5,68.2,26.0,5.8,0.0,Queens,Queens,4.2,94.0,0.0,1.3,33.3,3.5,9.4,35.9,17.9,36081059600,40.694824120599996,-73.7386432161,7.1287483374834615
9069,1465,673,792,74583.0,1.7,54.2,4.8,1.4,1.6,1.2,658,10.5,68.2,26.0,5.8,0.0,Queens,Queens,4.2,94.0,0.0,1.3,33.3,3.5,9.4,35.9,17.9,36081059600,40.6970854271,-73.7386432161,7.1287483374834615
9070,1465,673,792,74583.0,1.7,54.2,4.8,1.4,1.6,1.2,658,10.5,68.2,26.0,5.8,0.0,Queens,Queens,4.2,94.0,0.0,1.3,33.3,3.5,9.4,35.9,17.9,36081059600,40.6970854271,-73.7354773869,7.1287483374834615
9071,1465,673,792,74583.0,1.7,54.2,4.8,1.4,1.6,1.2,658,10.5,68.2,26.0,5.8,0.0,Queens,Queens,4.2,94.0,0.0,1.3,33.3,3.5,9.4,35.9,17.9,36081059600,40.6993467337,-73.7354773869,7.1287483374834615
9072,1727,744,983,83021.0,5.7,54.5,9.8,1.8,0.9,3.9,865,2.8,74.6,18.5,6.1,0.8,Queens,Queens,8.5,82.9,2.9,1.5,29.6,7.9,6.9,29.9,25.7,36081059800,40.6970854271,-73.7418090452,7.038036788045979
9073,1727,744,983,83021.0,5.7,54.5,9.8,1.8,0.9,3.9,865,2.8,74.6,18.5,6.1,0.8,Queens,Queens,8.5,82.9,2.9,1.5,29.6,7.9,6.9,29.9,25.7,36081059800,40.6993467337,-73.7418090452,7.038036788045979
9074,1727,744,983,83021.0,5.7,54.5,9.8,1.8,0.9,3.9,865,2.8,74.6,18.5,6.1,0.8,Queens,Queens,8.5,82.9,2.9,1.5,29.6,7.9,6.9,29.9,25.7,36081059800,40.6993467337,-73.7386432161,7.038036788045979
9075,1376,601,775,57697.0,6.8,41.2,11.0,2.4,0.0,4.6,589,13.5,80.6,17.1,2.2,0.0,Queens,Queens,23.3,0.4,2.5,73.0,17.7,3.2,16.5,40.7,21.9,36081059900,40.7174371859,-73.9032663317,7.081482335311687
9076,1376,601,775,57697.0,6.8,41.2,11.0,2.4,0.0,4.6,589,13.5,80.6,17.1,2.2,0.0,Queens,Queens,23.3,0.4,2.5,73.0,17.7,3.2,16.5,40.7,21.9,36081059900,40.7174371859,-73.9001005025,7.081482335311687
9077,1086,421,665,87708.0,3.5,62.6,0.8,0.0,1.2,3.7,536,4.1,68.8,27.6,3.5,0.0,Queens,Queens,10.7,86.6,0.8,1.0,27.4,1.3,8.0,36.2,27.1,36081060000,40.694824120599996,-73.7354773869,7.231416454903332
9078,1086,421,665,87708.0,3.5,62.6,0.8,0.0,1.2,3.7,536,4.1,68.8,27.6,3.5,0.0,Queens,Queens,10.7,86.6,0.8,1.0,27.4,1.3,8.0,36.2,27.1,36081060000,40.694824120599996,-73.7323115578,7.231416454903332
9079,1955,1041,914,67330.0,13.3,48.7,17.0,2.8,0.5,0.7,962,13.7,86.4,12.2,1.5,0.0,Queens,Queens,42.9,0.3,1.8,53.3,20.9,15.6,16.6,22.6,24.3,36081060100,40.7151758794,-73.9032663317,7.052804207918082
9080,1955,1041,914,67330.0,13.3,48.7,17.0,2.8,0.5,0.7,962,13.7,86.4,12.2,1.5,0.0,Queens,Queens,42.9,0.3,1.8,53.3,20.9,15.6,16.6,22.6,24.3,36081060100,40.7151758794,-73.9001005025,7.052804207918082
9081,2006,1123,883,75313.0,6.3,32.2,6.5,3.3,1.5,1.5,1002,7.6,72.7,25.0,2.3,0.0,Queens,Queens,34.7,0.7,1.7,60.5,20.6,9.3,7.6,40.4,22.2,36081060300,40.7129145729,-73.9032663317,7.003363312224952
9082,2006,1123,883,75313.0,6.3,32.2,6.5,3.3,1.5,1.5,1002,7.6,72.7,25.0,2.3,0.0,Queens,Queens,34.7,0.7,1.7,60.5,20.6,9.3,7.6,40.4,22.2,36081060300,40.7129145729,-73.9001005025,7.003363312224952
9083,2006,1123,883,75313.0,6.3,32.2,6.5,3.3,1.5,1.5,1002,7.6,72.7,25.0,2.3,0.0,Queens,Queens,34.7,0.7,1.7,60.5,20.6,9.3,7.6,40.4,22.2,36081060300,40.7129145729,-73.8969346734,7.003363312224952
9084,2006,1123,883,75313.0,6.3,32.2,6.5,3.3,1.5,1.5,1002,7.6,72.7,25.0,2.3,0.0,Queens,Queens,34.7,0.7,1.7,60.5,20.6,9.3,7.6,40.4,22.2,36081060300,40.7151758794,-73.8969346734,7.003363312224952
9085,1393,595,798,83452.0,1.7,62.4,6.8,0.0,0.0,0.6,862,0.1,66.5,28.4,5.1,0.0,Queens,Queens,6.2,90.2,0.4,2.1,24.8,0.0,11.8,40.5,22.9,36081060600,40.6903015075,-73.7354773869,7.094196998341135
9086,1393,595,798,83452.0,1.7,62.4,6.8,0.0,0.0,0.6,862,0.1,66.5,28.4,5.1,0.0,Queens,Queens,6.2,90.2,0.4,2.1,24.8,0.0,11.8,40.5,22.9,36081060600,40.6925628141,-73.7354773869,7.094196998341135
9087,1393,595,798,83452.0,1.7,62.4,6.8,0.0,0.0,0.6,862,0.1,66.5,28.4,5.1,0.0,Queens,Queens,6.2,90.2,0.4,2.1,24.8,0.0,11.8,40.5,22.9,36081060600,40.6925628141,-73.7323115578,7.094196998341135
9099,1662,841,821,84821.0,5.8,42.6,8.1,0.6,0.9,2.2,806,7.6,61.3,30.9,7.8,0.0,Queens,Queens,1.0,97.8,0.0,0.0,27.5,3.0,12.2,32.1,25.2,36081060800,40.6925628141,-73.7418090452,7.396904730851207
9100,1662,841,821,84821.0,5.8,42.6,8.1,0.6,0.9,2.2,806,7.6,61.3,30.9,7.8,0.0,Queens,Queens,1.0,97.8,0.0,0.0,27.5,3.0,12.2,32.1,25.2,36081060800,40.6925628141,-73.7386432161,7.396904730851207
9101,1662,841,821,84821.0,5.8,42.6,8.1,0.6,0.9,2.2,806,7.6,61.3,30.9,7.8,0.0,Queens,Queens,1.0,97.8,0.0,0.0,27.5,3.0,12.2,32.1,25.2,36081060800,40.694824120599996,-73.7418090452,7.396904730851207
9102,1556,615,941,71766.0,0.8,60.5,5.8,0.0,0.6,3.0,770,6.7,66.6,31.0,2.3,0.0,Queens,Queens,1.7,96.3,0.0,0.8,28.4,3.1,10.4,28.7,29.4,36081061000,40.688040201,-73.7418090452,7.129742824611612
9103,1556,615,941,71766.0,0.8,60.5,5.8,0.0,0.6,3.0,770,6.7,66.6,31.0,2.3,0.0,Queens,Queens,1.7,96.3,0.0,0.8,28.4,3.1,10.4,28.7,29.4,36081061000,40.6903015075,-73.7449748744,7.129742824611612
9104,1556,615,941,71766.0,0.8,60.5,5.8,0.0,0.6,3.0,770,6.7,66.6,31.0,2.3,0.0,Queens,Queens,1.7,96.3,0.0,0.8,28.4,3.1,10.4,28.7,29.4,36081061000,40.6903015075,-73.7418090452,7.129742824611612
9105,1556,615,941,71766.0,0.8,60.5,5.8,0.0,0.6,3.0,770,6.7,66.6,31.0,2.3,0.0,Queens,Queens,1.7,96.3,0.0,0.8,28.4,3.1,10.4,28.7,29.4,36081061000,40.6925628141,-73.7449748744,7.129742824611612
9109,6281,3022,3259,52153.0,20.5,16.3,9.3,3.5,2.0,0.6,2827,8.4,80.7,10.0,9.3,0.0,Queens,Queens,33.8,0.9,8.0,56.1,19.7,15.2,11.4,27.9,25.9,36081061301,40.7061306533,-73.8937688442,7.024191720893191
9110,6281,3022,3259,52153.0,20.5,16.3,9.3,3.5,2.0,0.6,2827,8.4,80.7,10.0,9.3,0.0,Queens,Queens,33.8,0.9,8.0,56.1,19.7,15.2,11.4,27.9,25.9,36081061301,40.7061306533,-73.8906030151,7.024191720893191
9111,6281,3022,3259,52153.0,20.5,16.3,9.3,3.5,2.0,0.6,2827,8.4,80.7,10.0,9.3,0.0,Queens,Queens,33.8,0.9,8.0,56.1,19.7,15.2,11.4,27.9,25.9,36081061301,40.7061306533,-73.8874371859,7.024191720893191
9112,6281,3022,3259,52153.0,20.5,16.3,9.3,3.5,2.0,0.6,2827,8.4,80.7,10.0,9.3,0.0,Queens,Queens,33.8,0.9,8.0,56.1,19.7,15.2,11.4,27.9,25.9,36081061301,40.708391959800004,-73.8969346734,7.024191720893191
9113,6281,3022,3259,52153.0,20.5,16.3,9.3,3.5,2.0,0.6,2827,8.4,80.7,10.0,9.3,0.0,Queens,Queens,33.8,0.9,8.0,56.1,19.7,15.2,11.4,27.9,25.9,36081061301,40.708391959800004,-73.8937688442,7.024191720893191
9114,6281,3022,3259,52153.0,20.5,16.3,9.3,3.5,2.0,0.6,2827,8.4,80.7,10.0,9.3,0.0,Queens,Queens,33.8,0.9,8.0,56.1,19.7,15.2,11.4,27.9,25.9,36081061301,40.708391959800004,-73.8906030151,7.024191720893191
9115,6281,3022,3259,52153.0,20.5,16.3,9.3,3.5,2.0,0.6,2827,8.4,80.7,10.0,9.3,0.0,Queens,Queens,33.8,0.9,8.0,56.1,19.7,15.2,11.4,27.9,25.9,36081061301,40.7106532663,-73.8969346734,7.024191720893191
9116,6281,3022,3259,52153.0,20.5,16.3,9.3,3.5,2.0,0.6,2827,8.4,80.7,10.0,9.3,0.0,Queens,Queens,33.8,0.9,8.0,56.1,19.7,15.2,11.4,27.9,25.9,36081061301,40.7106532663,-73.8937688442,7.024191720893191
9117,6281,3022,3259,52153.0,20.5,16.3,9.3,3.5,2.0,0.6,2827,8.4,80.7,10.0,9.3,0.0,Queens,Queens,33.8,0.9,8.0,56.1,19.7,15.2,11.4,27.9,25.9,36081061301,40.7106532663,-73.8906030151,7.024191720893191
9124,1321,572,749,101473.0,2.0,50.0,5.6,0.0,0.0,0.7,549,5.2,70.7,27.9,1.5,0.0,Queens,Queens,7.3,83.8,0.0,4.0,36.6,8.4,6.7,25.9,22.4,36081061400,40.6835175879,-73.7259798995,7.019055125303652
9125,1321,572,749,101473.0,2.0,50.0,5.6,0.0,0.0,0.7,549,5.2,70.7,27.9,1.5,0.0,Queens,Queens,7.3,83.8,0.0,4.0,36.6,8.4,6.7,25.9,22.4,36081061400,40.6857788945,-73.7323115578,7.019055125303652
9126,1321,572,749,101473.0,2.0,50.0,5.6,0.0,0.0,0.7,549,5.2,70.7,27.9,1.5,0.0,Queens,Queens,7.3,83.8,0.0,4.0,36.6,8.4,6.7,25.9,22.4,36081061400,40.6857788945,-73.7291457286,7.019055125303652
9127,1321,572,749,101473.0,2.0,50.0,5.6,0.0,0.0,0.7,549,5.2,70.7,27.9,1.5,0.0,Queens,Queens,7.3,83.8,0.0,4.0,36.6,8.4,6.7,25.9,22.4,36081061400,40.6857788945,-73.7259798995,7.019055125303652
9128,1321,572,749,101473.0,2.0,50.0,5.6,0.0,0.0,0.7,549,5.2,70.7,27.9,1.5,0.0,Queens,Queens,7.3,83.8,0.0,4.0,36.6,8.4,6.7,25.9,22.4,36081061400,40.688040201,-73.7323115578,7.019055125303652
9134,1275,611,664,89063.0,6.2,56.0,19.9,0.0,0.0,0.0,636,2.8,73.3,26.1,0.6,0.0,Queens,Queens,9.5,83.1,0.0,2.2,30.0,7.7,5.5,28.5,28.3,36081061602,40.6744723618,-73.7323115578,7.012425928503532
9135,1275,611,664,89063.0,6.2,56.0,19.9,0.0,0.0,0.0,636,2.8,73.3,26.1,0.6,0.0,Queens,Queens,9.5,83.1,0.0,2.2,30.0,7.7,5.5,28.5,28.3,36081061602,40.6744723618,-73.7291457286,7.012425928503532
9136,1275,611,664,89063.0,6.2,56.0,19.9,0.0,0.0,0.0,636,2.8,73.3,26.1,0.6,0.0,Queens,Queens,9.5,83.1,0.0,2.2,30.0,7.7,5.5,28.5,28.3,36081061602,40.6767336683,-73.7323115578,7.012425928503532
9137,1275,611,664,89063.0,6.2,56.0,19.9,0.0,0.0,0.0,636,2.8,73.3,26.1,0.6,0.0,Queens,Queens,9.5,83.1,0.0,2.2,30.0,7.7,5.5,28.5,28.3,36081061602,40.6767336683,-73.7291457286,7.012425928503532
9138,1275,611,664,89063.0,6.2,56.0,19.9,0.0,0.0,0.0,636,2.8,73.3,26.1,0.6,0.0,Queens,Queens,9.5,83.1,0.0,2.2,30.0,7.7,5.5,28.5,28.3,36081061602,40.6789949749,-73.7291457286,7.012425928503532
9139,1275,611,664,89063.0,6.2,56.0,19.9,0.0,0.0,0.0,636,2.8,73.3,26.1,0.6,0.0,Queens,Queens,9.5,83.1,0.0,2.2,30.0,7.7,5.5,28.5,28.3,36081061602,40.6789949749,-73.7259798995,7.012425928503532
9140,1275,611,664,89063.0,6.2,56.0,19.9,0.0,0.0,0.0,636,2.8,73.3,26.1,0.6,0.0,Queens,Queens,9.5,83.1,0.0,2.2,30.0,7.7,5.5,28.5,28.3,36081061602,40.681256281399996,-73.7259798995,7.012425928503532
9141,1876,931,945,60938.0,3.6,52.6,9.0,0.7,0.0,0.4,965,5.0,72.5,24.9,2.6,0.0,Queens,Queens,1.1,90.4,0.5,4.0,29.6,3.5,12.7,27.7,26.4,36081061800,40.6744723618,-73.7354773869,7.032405295582541
9142,1876,931,945,60938.0,3.6,52.6,9.0,0.7,0.0,0.4,965,5.0,72.5,24.9,2.6,0.0,Queens,Queens,1.1,90.4,0.5,4.0,29.6,3.5,12.7,27.7,26.4,36081061800,40.6767336683,-73.7386432161,7.032405295582541
9143,1876,931,945,60938.0,3.6,52.6,9.0,0.7,0.0,0.4,965,5.0,72.5,24.9,2.6,0.0,Queens,Queens,1.1,90.4,0.5,4.0,29.6,3.5,12.7,27.7,26.4,36081061800,40.6767336683,-73.7354773869,7.032405295582541
9144,1876,931,945,60938.0,3.6,52.6,9.0,0.7,0.0,0.4,965,5.0,72.5,24.9,2.6,0.0,Queens,Queens,1.1,90.4,0.5,4.0,29.6,3.5,12.7,27.7,26.4,36081061800,40.6789949749,-73.7386432161,7.032405295582541
9148,1518,706,812,91538.0,2.2,52.7,8.1,2.2,0.9,0.0,743,8.6,64.2,33.6,0.9,1.2,Queens,Queens,8.8,80.6,7.8,0.5,22.3,5.8,4.3,51.8,15.7,36081062000,40.6789949749,-73.7354773869,7.104825922582465
9149,1518,706,812,91538.0,2.2,52.7,8.1,2.2,0.9,0.0,743,8.6,64.2,33.6,0.9,1.2,Queens,Queens,8.8,80.6,7.8,0.5,22.3,5.8,4.3,51.8,15.7,36081062000,40.681256281399996,-73.7386432161,7.104825922582465
9150,1518,706,812,91538.0,2.2,52.7,8.1,2.2,0.9,0.0,743,8.6,64.2,33.6,0.9,1.2,Queens,Queens,8.8,80.6,7.8,0.5,22.3,5.8,4.3,51.8,15.7,36081062000,40.681256281399996,-73.7354773869,7.104825922582465
9156,1653,779,874,77813.0,4.7,43.2,10.6,1.3,0.0,1.6,759,5.6,62.2,34.3,3.6,0.0,Queens,Queens,6.8,90.3,1.6,1.0,23.7,5.7,15.8,32.0,22.8,36081062200,40.688040201,-73.7291457286,7.090798882217129
9157,1653,779,874,77813.0,4.7,43.2,10.6,1.3,0.0,1.6,759,5.6,62.2,34.3,3.6,0.0,Queens,Queens,6.8,90.3,1.6,1.0,23.7,5.7,15.8,32.0,22.8,36081062200,40.688040201,-73.7259798995,7.090798882217129
9158,1653,779,874,77813.0,4.7,43.2,10.6,1.3,0.0,1.6,759,5.6,62.2,34.3,3.6,0.0,Queens,Queens,6.8,90.3,1.6,1.0,23.7,5.7,15.8,32.0,22.8,36081062200,40.6903015075,-73.7323115578,7.090798882217129
9159,1653,779,874,77813.0,4.7,43.2,10.6,1.3,0.0,1.6,759,5.6,62.2,34.3,3.6,0.0,Queens,Queens,6.8,90.3,1.6,1.0,23.7,5.7,15.8,32.0,22.8,36081062200,40.6903015075,-73.7291457286,7.090798882217129
9160,1653,779,874,77813.0,4.7,43.2,10.6,1.3,0.0,1.6,759,5.6,62.2,34.3,3.6,0.0,Queens,Queens,6.8,90.3,1.6,1.0,23.7,5.7,15.8,32.0,22.8,36081062200,40.6925628141,-73.7291457286,7.090798882217129
9161,1653,779,874,77813.0,4.7,43.2,10.6,1.3,0.0,1.6,759,5.6,62.2,34.3,3.6,0.0,Queens,Queens,6.8,90.3,1.6,1.0,23.7,5.7,15.8,32.0,22.8,36081062200,40.694824120599996,-73.7291457286,7.090798882217129
9174,2586,1314,1272,62263.0,5.1,43.3,2.1,7.8,2.5,5.1,1417,6.5,77.7,14.3,8.0,0.0,Queens,Queens,19.5,1.3,4.8,73.7,23.2,12.4,9.2,33.9,21.4,36081062500,40.7038693467,-73.8842713568,7.008574530859902
9175,2586,1314,1272,62263.0,5.1,43.3,2.1,7.8,2.5,5.1,1417,6.5,77.7,14.3,8.0,0.0,Queens,Queens,19.5,1.3,4.8,73.7,23.2,12.4,9.2,33.9,21.4,36081062500,40.7038693467,-73.8811055276,7.008574530859902
9176,2586,1314,1272,62263.0,5.1,43.3,2.1,7.8,2.5,5.1,1417,6.5,77.7,14.3,8.0,0.0,Queens,Queens,19.5,1.3,4.8,73.7,23.2,12.4,9.2,33.9,21.4,36081062500,40.7061306533,-73.8842713568,7.008574530859902
9177,2586,1314,1272,62263.0,5.1,43.3,2.1,7.8,2.5,5.1,1417,6.5,77.7,14.3,8.0,0.0,Queens,Queens,19.5,1.3,4.8,73.7,23.2,12.4,9.2,33.9,21.4,36081062500,40.7061306533,-73.8811055276,7.008574530859902
